StopName,StationID,Lon,Lat,TOWNNAME,TOWNENG
民族大順路口,"879",22.65763300000,120.31554700000,三民區,Sanmin District
文化街口,"201",22.78851700000,120.29662800000,岡山區,Gangshan District
湖子內路口,"629",22.77885300000,120.36095200000,燕巢區,Yanchao District
左營高中,"1465",22.69352900000,120.29656900000,左營區,Zuoying District
光復路,"756",22.62895100000,120.35916100000,鳳山區,Fengshan District
水庫入口,"621",22.79280400000,120.35643900000,燕巢區,Yanchao District
同安,"734",22.75175700000,120.26577800000,梓官區,Ziguan District
彌陀國中(中正南路),"746",22.77746000000,120.25097500000,彌陀區,Mituo District
南梓官,"736",22.75749700000,120.26750000000,梓官區,Ziguan District
新民國小,"682",22.67634000000,120.31289900000,左營區,Zuoying District
左營大路,"702",22.68612700000,120.29061000000,左營區,Zuoying District
清水寺(溪洲),"919",22.85049800000,120.46711700000,旗山區,Qishan District
蓮池潭(勝利路),"696",22.67938900000,120.29230600000,左營區,Zuoying District
獅湖國小(鼎中路),"675",22.67420700000,120.32186100000,三民區,Sanmin District
德勝巷,"790",22.79689600000,120.45824500000,旗山區,Qishan District
嶺口,"794",22.77366900000,120.44933600000,旗山區,Qishan District
叢仔坑,"786",22.80955800000,120.46175300000,旗山區,Qishan District
北國麗景,"848",22.74150800000,120.33851700000,楠梓區,Nanzi District
清水寺(溪洲),"918",22.85022300000,120.46658700000,旗山區,Qishan District
烏山巷,"813",22.78151700000,120.41219600000,燕巢區,Yanchao District
竹崎(高雄科大.燕巢),"823",22.77245800000,120.40125200000,燕巢區,Yanchao District
六龜大橋,"1535",22.99664000000,120.64141900000,六龜區,Liugui District
深水,"827",22.77238900000,120.38993200000,燕巢區,Yanchao District
朱天宮,"3613",22.96677500000,120.64195400000,六龜區,Liugui District
泰安路,"422",22.90183700000,120.53834500000,美濃區,Meinong District
朱天宮,"3612",22.96668500000,120.64187100000,六龜區,Liugui District
民族大順路口,"879",22.65763300000,120.31554700000,三民區,Sanmin District
衛光里,"769",22.85680400000,120.46855400000,旗山區,Qishan District
旗南一路,"761",22.86973200000,120.47286600000,旗山區,Qishan District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
高醫(十全路),"369",22.64486600000,120.31049000000,三民區,Sanmin District
柴頭溪口,"2482",22.96940000000,120.64130000000,六龜區,Liugui District
六龜站(六龜高中),"378",22.99272300000,120.63583500000,六龜區,Liugui District
公園仔,"776",22.83772600000,120.46279900000,旗山區,Qishan District
杉林里,"1632",22.99866700000,120.54988100000,杉林區,Shanlin District
月眉,"1622",22.96748000000,120.53365000000,杉林區,Shanlin District
延平路(旗山區公所),"441",22.88866900000,120.48328300000,旗山區,Qishan District
頭林巷口,"917",22.87657100000,120.47537600000,旗山區,Qishan District
中隘,"1609",22.93943000000,120.50671000000,旗山區,Qishan District
旗山市場,"29",22.88987100000,120.48349700000,旗山區,Qishan District
一號橋(中壇),"1748",22.88354500000,120.49731100000,旗山區,Qishan District
內灣,"1636",23.00680000000,120.56979000000,杉林區,Shanlin District
湖底橋(杉林),"1784",22.98144000000,120.55344000000,杉林區,Shanlin District
隆峰寺,"881",22.65301400000,120.31515300000,三民區,Sanmin District
美濃區公所(衛生所),"1731",22.89495100000,120.54240000000,美濃區,Meinong District
中壇廟,"1739",22.88668700000,120.52934300000,美濃區,Meinong District
大圳,"1688",23.08999400000,120.68288100000,六龜區,Liugui District
白雲橋,"1804",23.06310100000,120.62200900000,甲仙區,Jiaxian District
建山路口,"1692",23.09622700000,120.68248300000,桃源區,Taoyuan District
菜公路口(民族一路),"875",22.67432200000,120.31814500000,左營區,Zuoying District
囉囉埔,"1704",23.11141000000,120.71219000000,六龜區,Liugui District
梅蘭里,"924",23.24029000000,120.81265900000,桃源區,Taoyuan District
外埔,"1685",23.08501000000,120.67937000000,六龜區,Liugui District
秋涼山,"913",22.87961100000,120.47652500000,旗山區,Qishan District
武鹿,"766",22.86113900000,120.46858200000,旗山區,Qishan District
旗山農工,"2422",22.90199600000,120.48306500000,旗山區,Qishan District
六張犁,"1594",22.90867000000,120.49043000000,旗山區,Qishan District
十張犁,"2937",23.02254200000,120.56299500000,杉林區,Shanlin District
匏子寮,"2391",23.04845600000,120.55440200000,甲仙區,Jiaxian District
榮總,"678",22.67751800000,120.32212700000,左營區,Zuoying District
田厝(近甲仙),"2955",23.06348000000,120.57251000000,甲仙區,Jiaxian District
十張犁,"2938",23.02234700000,120.56296100000,杉林區,Shanlin District
中學路,"451",22.88249900000,120.47920400000,旗山區,Qishan District
中街,"2922",22.98858500000,120.56487400000,杉林區,Shanlin District
典寶,"1526",22.73699000000,120.25813000000,梓官區,Ziguan District
澄清湖棒球場,"1221",22.65523000000,120.36019000000,鳥松區,Niaosong District
美國學校,"3890",22.67711900000,120.29360400000,左營區,Zuoying District
立志中學,"3598",22.65369500000,120.32634800000,三民區,Sanmin District
義大醫院,"638",22.76477300000,120.36408100000,燕巢區,Yanchao District
岡山新厝,"620",22.79258100000,120.35190600000,燕巢區,Yanchao District
梓官,"739",22.75983900000,120.26703100000,梓官區,Ziguan District
梓官,"738",22.75983900000,120.26716600000,梓官區,Ziguan District
東寶公司,"726",22.73454300000,120.26786700000,橋頭區,Qiaotou District
彌陀區公所,"749",22.78039500000,120.24930400000,彌陀區,Mituo District
正修科大(澄清湖),"659",22.65152800000,120.34872200000,鳥松區,Niaosong District
右昌(三山街口),"352",22.71083000000,120.28932400000,楠梓區,Nanzi District
靜和醫院,"3897",22.78118300000,120.41667600000,燕巢區,Yanchao District
新光里,"780",22.83224700000,120.46276600000,旗山區,Qishan District
隆峰寺,"881",22.65301400000,120.31515300000,三民區,Sanmin District
靜和醫院,"3896",22.78094700000,120.41683000000,燕巢區,Yanchao District
民族大順路口,"878",22.65724500000,120.31568900000,三民區,Sanmin District
高楠里,"869",22.69228900000,120.32163400000,仁武區,Renwu District
天祥路口(民族一路),"44",22.66792000000,120.31683400000,三民區,Sanmin District
楠梓派出所(楠梓路),"855",22.73067600000,120.32854900000,楠梓區,Nanzi District
楠梓派出所(楠梓路),"854",22.73050600000,120.32873100000,楠梓區,Nanzi District
成功路(美濃),"898",22.89342900000,120.54814200000,美濃區,Meinong District
福義街口,"354",22.89101000000,120.50863000000,美濃區,Meinong District
秋涼山,"913",22.87961100000,120.47652500000,旗山區,Qishan District
三民國中,"42",22.64522000000,120.30679500000,三民區,Sanmin District
和昌,"763",22.86461600000,120.47058400000,旗山區,Qishan District
木業公司(六龜),"1038",23.00042000000,120.64499100000,六龜區,Liugui District
文藻外語大學(民族一路),"877",22.67072000000,120.31744000000,左營區,Zuoying District
新光里,"780",22.83224700000,120.46276600000,旗山區,Qishan District
光明巷,"285",22.98473000000,120.63730000000,六龜區,Liugui District
美濃站,"1726",22.90168700000,120.54160200000,美濃區,Meinong District
二坡,"2561",22.92036000000,120.63987000000,六龜區,Liugui District
杉林角,"1634",22.99904300000,120.55784500000,杉林區,Shanlin District
旗山農工,"2423",22.90195200000,120.48321500000,旗山區,Qishan District
新寮橋,"2830",22.87875000000,120.60495000000,六龜區,Liugui District
杉林國中,"1626",22.97079000000,120.53863000000,杉林區,Shanlin District
龍肚,"2216",22.87793300000,120.57066300000,美濃區,Meinong District
武鹿,"765",22.86103200000,120.46868800000,旗山區,Qishan District
天祥路口(民族一路),"44",22.66792000000,120.31683400000,三民區,Sanmin District
新光里,"781",22.83224900000,120.46248200000,旗山區,Qishan District
旗尾(旗美高中),"389",22.88248600000,120.49432000000,旗山區,Qishan District
7-11溪洲門市,"775",22.83978200000,120.46312700000,旗山區,Qishan District
三民國中,"41",22.64521400000,120.30587600000,三民區,Sanmin District
合和里,"939",22.89681800000,120.54227500000,美濃區,Meinong District
尚和,"784",22.81476000000,120.46172300000,旗山區,Qishan District
復興里,"923",23.21925800000,120.80388400000,桃源區,Taoyuan District
頂荖濃,"1687",23.08648000000,120.67981000000,六龜區,Liugui District
下長份,"1679",23.07773000000,120.67548000000,六龜區,Liugui District
清水寺(溪洲),"918",22.85022300000,120.46658700000,旗山區,Qishan District
旗南一路,"761",22.86973200000,120.47286600000,旗山區,Qishan District
旗南一路,"760",22.86969500000,120.47301300000,旗山區,Qishan District
樟山里,"901",23.25342200000,120.82013400000,桃源區,Taoyuan District
南勝湖,"789",22.79992700000,120.45894500000,旗山區,Qishan District
監工站,"921",23.16214000000,120.77367000000,桃源區,Taoyuan District
南勝湖,"788",22.79987300000,120.45918100000,旗山區,Qishan District
旗甲二路,"1615",22.96078000000,120.51791000000,旗山區,Qishan District
民族裕誠路口,"1156",22.66479200000,120.31649500000,三民區,Sanmin District
中興(新發公路),"1027",22.99611600000,120.64309000000,六龜區,Liugui District
公館(甲仙),"2981",23.07728000000,120.58241000000,甲仙區,Jiaxian District
新發國小,"1662",23.03169400000,120.66374100000,六龜區,Liugui District
龍山林社區,"2510",22.91123400000,120.49248200000,旗山區,Qishan District
美國學校,"3891",22.67691900000,120.29356500000,左營區,Zuoying District
國軍左營醫院,"709",22.70214800000,120.29260600000,左營區,Zuoying District
安正路口,"616",22.79118400000,120.34334100000,燕巢區,Yanchao District
豐穀宮(進學路口),"704",22.69046500000,120.29621000000,左營區,Zuoying District
忠誠路口,"2299",22.65802700000,120.36080900000,鳥松區,Niaosong District
大舍南路(典寶橋),"727",22.73901600000,120.26461200000,梓官區,Ziguan District
二高,"744",22.77410000000,120.25449000000,彌陀區,Mituo District
左營高中,"1466",22.69367600000,120.29707700000,左營區,Zuoying District
分歧站,"742",22.77096800000,120.25775000000,彌陀區,Mituo District
北右昌(右昌街),"714",22.71426400000,120.28939000000,楠梓區,Nanzi District
大舍甲農會(大舍辦事處),"2090",22.74672400000,120.26176800000,梓官區,Ziguan District
彌陀國中(中正南路),"747",22.77755100000,120.25076400000,彌陀區,Mituo District
馬場,"806",22.78034500000,120.42553900000,燕巢區,Yanchao District
溪洲國小,"770",22.84735900000,120.46565500000,旗山區,Qishan District
敬老院,"810",22.78068900000,120.41892200000,燕巢區,Yanchao District
萬金松,"846",22.74735800000,120.34630500000,大社區,Dashe District
半屏山(高楠路),"864",22.70103400000,120.32362000000,仁武區,Renwu District
楠梓站,"859",22.72661900000,120.32483300000,楠梓區,Nanzi District
文化院,"797",22.77330300000,120.44605800000,旗山區,Qishan District
建國站,"5762",22.63794100000,120.30029200000,三民區,Sanmin District
糖部,"890",22.89521800000,120.62562800000,六龜區,Liugui District
高鐵左營站,"2777",22.68705800000,120.30871500000,左營區,Zuoying District
大中路口(民族一路),"2443",22.67758700000,120.31899800000,左營區,Zuoying District
文武橋,"1243",22.98685400000,120.63720200000,六龜區,Liugui District
崙仔頂(福安),"338",22.88938000000,120.50517000000,旗山區,Qishan District
旗尾(旗美高中),"388",22.88229700000,120.49418500000,旗山區,Qishan District
新威,"295",22.90401000000,120.63081000000,六龜區,Liugui District
建國站,"5763",22.63778400000,120.30028400000,三民區,Sanmin District
新威,"294",22.90385000000,120.63045000000,六龜區,Liugui District
真福山,"2860",23.00183400000,120.56571200000,杉林區,Shanlin District
九兄弟,"2567",22.88286000000,120.61905000000,六龜區,Liugui District
白水泉,"1639",23.01702000000,120.55464000000,杉林區,Shanlin District
大愛里,"2408",22.96715100000,120.54365000000,杉林區,Shanlin District
圓潭農場,"1605",22.92931100000,120.50181600000,旗山區,Qishan District
錦安,"3384",22.97268000000,120.64050000000,六龜區,Liugui District
中壇廟,"1738",22.88660500000,120.52947100000,美濃區,Meinong District
中華路口(溪洲醫院),"439",22.89277400000,120.48362200000,旗山區,Qishan District
六張犁,"1595",22.90902100000,120.49060100000,旗山區,Qishan District
杉林角,"1635",22.99916000000,120.55784000000,杉林區,Shanlin District
文藻外語大學(民族一路),"876",22.67069500000,120.31755200000,左營區,Zuoying District
花旗山莊,"758",22.87302000000,120.47428700000,旗山區,Qishan District
果菜公司,"386",22.64512100000,120.31423500000,三民區,Sanmin District
菜公路口(民族一路),"874",22.67508900000,120.31843000000,左營區,Zuoying District
建國站,"5762",22.63794100000,120.30029200000,三民區,Sanmin District
外埔,"1684",23.08499000000,120.67944000000,六龜區,Liugui District
桃源區公所(衛生所),"1718",23.15898700000,120.76401600000,桃源區,Taoyuan District
下直瀨,"1809",23.07073100000,120.65325800000,六龜區,Liugui District
大中路口(民族一路),"2443",22.67758700000,120.31899800000,左營區,Zuoying District
寶來國中,"1702",23.11072000000,120.70296600000,六龜區,Liugui District
梅山口,"4220",23.26392200000,120.82572000000,桃源區,Taoyuan District
天祥路口(民族一路),"43",22.66777100000,120.31704800000,三民區,Sanmin District
花旗山莊,"758",22.87302000000,120.47428700000,旗山區,Qishan District
尚和,"785",22.81473100000,120.46150400000,旗山區,Qishan District
高醫(十全路),"369",22.64486600000,120.31049000000,三民區,Sanmin District
尚和,"784",22.81476000000,120.46172300000,旗山區,Qishan District
湖底橋(杉林),"1783",22.98129000000,120.55347000000,杉林區,Shanlin District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
火山坑,"2934",23.01801000000,120.57210000000,杉林區,Shanlin District
叢仔坑,"786",22.80955800000,120.46175300000,旗山區,Qishan District
溪洲,"772",22.84358600000,120.46445500000,旗山區,Qishan District
下十張犁,"2936",23.01974000000,120.56764000000,杉林區,Shanlin District
電力公司(杉林),"1624",22.97004600000,120.53596700000,杉林區,Shanlin District
燕巢國中(榮民之家),"80",22.78585100000,120.36222900000,燕巢區,Yanchao District
燕巢市場,"628",22.79150000000,120.36242600000,燕巢區,Yanchao District
安招里,"1347",22.79069300000,120.33959800000,燕巢區,Yanchao District
活動中心(燕巢區),"2130",22.78248800000,120.36178900000,燕巢區,Yanchao District
文賢市場,"85",22.79425400000,120.29569500000,岡山區,Gangshan District
岡山交流道,"1329",22.78755500000,120.31893500000,燕巢區,Yanchao District
莒光新村(軍校路),"711",22.70634400000,120.29298100000,左營區,Zuoying District
牛稠埔(鳳山),"649",22.64471600000,120.36490200000,鳥松區,Niaosong District
高雄大學(德中路),"722",22.72748300000,120.27385800000,楠梓區,Nanzi District
左營市場,"3045",22.68745400000,120.29349400000,左營區,Zuoying District
菜公路口(左營大路),"706",22.69201300000,120.29799900000,左營區,Zuoying District
本館路口,"362",22.65514400000,120.33552300000,鳥松區,Niaosong District
旗山北站,"438",22.89599300000,120.48365700000,旗山區,Qishan District
三民國中,"42",22.64522000000,120.30679500000,三民區,Sanmin District
德昌路(中學路口),"449",22.88158300000,120.48217100000,旗山區,Qishan District
大山,"291",22.85310000000,120.46804800000,旗山區,Qishan District
店仔頂路口,"700",22.68444600000,120.28927900000,左營區,Zuoying District
民族大順路口,"879",22.65763300000,120.31554700000,三民區,Sanmin District
中華社區,"862",22.70908200000,120.32505300000,楠梓區,Nanzi District
土庫(楠梓),"851",22.73909300000,120.33599500000,楠梓區,Nanzi District
鳳山厝農場,"844",22.75057000000,120.35138800000,大社區,Dashe District
新光里,"781",22.83224900000,120.46248200000,旗山區,Qishan District
中華路口(溪洲醫院),"439",22.89277400000,120.48362200000,旗山區,Qishan District
三民國中,"41",22.64521400000,120.30587600000,三民區,Sanmin District
小山,"424",22.88176200000,120.55866300000,美濃區,Meinong District
7-11溪洲門市,"774",22.83976900000,120.46327300000,旗山區,Qishan District
高美醫專,"895",22.88879000000,120.55110000000,美濃區,Meinong District
延平路(旗山區公所),"441",22.88866900000,120.48328300000,旗山區,Qishan District
民族路(明誠路口),"48",22.66121200000,120.31581700000,三民區,Sanmin District
美濃國中,"900",22.89540600000,120.54424300000,美濃區,Meinong District
大洲國中,"778",22.83583900000,120.46257200000,旗山區,Qishan District
民族大順路口,"878",22.65724500000,120.31568900000,三民區,Sanmin District
果菜公司,"387",22.64503300000,120.31463600000,三民區,Sanmin District
新威國小,"2546",22.89876000000,120.62703000000,六龜區,Liugui District
龍肚路口,"2076",22.87528000000,120.57371000000,美濃區,Meinong District
龍肚路口,"2075",22.87540000000,120.57371000000,美濃區,Meinong District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
圓富國中,"2916",22.92820600000,120.50091800000,旗山區,Qishan District
延平路(旗山區公所),"442",22.88772600000,120.48308500000,旗山區,Qishan District
木梓,"1642",23.02108000000,120.54394000000,杉林區,Shanlin District
圓潭農會,"1602",22.92693000000,120.50024000000,旗山區,Qishan District
武鹿,"766",22.86113900000,120.46858200000,旗山區,Qishan District
中美旅社,"1737",22.88645200000,120.53261800000,美濃區,Meinong District
民族大順路口,"878",22.65724500000,120.31568900000,三民區,Sanmin District
7-11溪洲門市,"774",22.83976900000,120.46327300000,旗山區,Qishan District
建國站,"5763",22.63778400000,120.30028400000,三民區,Sanmin District
長老教會,"1708",23.13063700000,120.71918000000,桃源區,Taoyuan District
長老教會,"1707",23.13058000000,120.71922000000,桃源區,Taoyuan District
少年溪,"3072",23.17203600000,120.77496900000,桃源區,Taoyuan District
長份,"1681",23.07941700000,120.67651500000,六龜區,Liugui District
梅山里,"904",23.27337400000,120.82567700000,桃源區,Taoyuan District
新莊高中(民族一路),"872",22.68069800000,120.31951200000,左營區,Zuoying District
高中里,"1812",23.12971000000,120.71782500000,桃源區,Taoyuan District
文藻外語大學(民族一路),"876",22.67069500000,120.31755200000,左營區,Zuoying District
中街,"2921",22.98858000000,120.56495000000,杉林區,Shanlin District
寶隆,"2949",23.05065200000,120.55740400000,甲仙區,Jiaxian District
火山,"2931",23.01011000000,120.57827000000,杉林區,Shanlin District
甲仙橋,"2994",23.07995000000,120.58378000000,甲仙區,Jiaxian District
寶隆,"2950",23.05069000000,120.55730000000,甲仙區,Jiaxian District
新隘丁寮,"2917",22.98454000000,120.55741000000,杉林區,Shanlin District
山尾,"2928",22.99731000000,120.57136000000,杉林區,Shanlin District
梓官,"739",22.75983900000,120.26703100000,梓官區,Ziguan District
同安,"734",22.75175700000,120.26577800000,梓官區,Ziguan District
醒村,"1499",22.78440700000,120.28416300000,岡山區,Gangshan District
臺鐵岡山車站(捷運岡山車站),"51",22.79217700000,120.29943300000,岡山區,Gangshan District
角宿,"632",22.77061500000,120.35958800000,燕巢區,Yanchao District
岡山國中(大德二路),"606",22.78945100000,120.30353300000,岡山區,Gangshan District
左營禮拜堂(海功路),"3328",22.69359900000,120.29353500000,左營區,Zuoying District
左營市場,"3046",22.68781100000,120.29362400000,左營區,Zuoying District
澄清湖棒球場,"1222",22.65525200000,120.36024300000,鳥松區,Niaosong District
大舍甲,"731",22.74823600000,120.26311300000,梓官區,Ziguan District
聖帝堂,"610",22.79013000000,120.31224500000,岡山區,Gangshan District
新庄仔,"686",22.66957400000,120.30542300000,左營區,Zuoying District
大豐一路口,"667",22.65307800000,120.33112900000,三民區,Sanmin District
店仔頂路口,"699",22.68434300000,120.28944100000,左營區,Zuoying District
頭林巷口,"917",22.87657100000,120.47537600000,旗山區,Qishan District
金屬中心,"1059",22.71442100000,120.32577000000,楠梓區,Nanzi District
五福社區,"718",22.71887100000,120.28377500000,楠梓區,Nanzi District
深水,"826",22.77217600000,120.39011400000,燕巢區,Yanchao District
北國麗景,"849",22.74174100000,120.33824600000,楠梓區,Nanzi District
中華社區,"863",22.70907700000,120.32486600000,楠梓區,Nanzi District
樹德科技大學(橫山路),"835",22.76476600000,120.37449500000,燕巢區,Yanchao District
奧深水,"814",22.78163700000,120.40927600000,燕巢區,Yanchao District
尚和,"785",22.81473100000,120.46150400000,旗山區,Qishan District
旗山市場,"28",22.88987300000,120.48348400000,旗山區,Qishan District
六龜戲院前,"1649",22.99542800000,120.63739900000,六龜區,Liugui District
文藻外語大學(民族一路),"877",22.67072000000,120.31744000000,左營區,Zuoying District
稔田里,"861",22.71246900000,120.32551000000,楠梓區,Nanzi District
奧深水,"815",22.78178000000,120.40914700000,燕巢區,Yanchao District
長興路口,"891",22.87932000000,120.60944000000,六龜區,Liugui District
衛光里,"769",22.85680400000,120.46855400000,旗山區,Qishan District
義民廟,"909",22.88618000000,120.49876000000,旗山區,Qishan District
頭林巷口,"917",22.87657100000,120.47537600000,旗山區,Qishan District
三丘田,"1486",22.87761000000,120.60000000000,六龜區,Liugui District
和昌,"762",22.86441200000,120.47063500000,旗山區,Qishan District
舊莊,"432",22.98095000000,120.63793000000,六龜區,Liugui District
二坡,"2562",22.92037000000,120.64000000000,六龜區,Liugui District
新威國小,"2547",22.89888000000,120.62715000000,六龜區,Liugui District
口隘庄內,"1598",22.92028600000,120.49629300000,旗山區,Qishan District
新寮橋,"2829",22.87883000000,120.60480000000,六龜區,Liugui District
南勝湖,"789",22.79992700000,120.45894500000,旗山區,Qishan District
杉林區公所(衛生所),"1627",22.97194500000,120.53995500000,杉林區,Shanlin District
加油站(六龜),"335",22.99053000000,120.63655000000,六龜區,Liugui District
湖底橋(杉林),"1783",22.98129000000,120.55347000000,杉林區,Shanlin District
衛光里,"768",22.85702200000,120.46881900000,旗山區,Qishan District
水廠(中壇),"1732",22.88919400000,120.53699900000,美濃區,Meinong District
叢仔坑,"786",22.80955800000,120.46175300000,旗山區,Qishan District
三民公園(博愛路口),"1756",22.64534900000,120.30394300000,三民區,Sanmin District
圓富國中,"2915",22.92812500000,120.50096500000,旗山區,Qishan District
民族裕誠路口,"1156",22.66479200000,120.31649500000,三民區,Sanmin District
中壇橋,"1741",22.88671900000,120.52603800000,美濃區,Meinong District
灣仔內,"1755",22.64875700000,120.31480600000,三民區,Sanmin District
甲仙站,"1795",23.08244600000,120.58775900000,甲仙區,Jiaxian District
檢查哨,"1705",23.12001000000,120.70992000000,桃源區,Taoyuan District
寶來國中,"1701",23.11051800000,120.70306400000,六龜區,Liugui District
大肚關,"1712",23.13893600000,120.73947300000,桃源區,Taoyuan District
下長份,"1678",23.07767000000,120.67556000000,六龜區,Liugui District
三民國中,"42",22.64522000000,120.30679500000,三民區,Sanmin District
菜公路口(民族一路),"874",22.67508900000,120.31843000000,左營區,Zuoying District
頂濃路口,"1683",23.08317600000,120.67882200000,六龜區,Liugui District
菜公路口(民族一路),"875",22.67432200000,120.31814500000,左營區,Zuoying District
上直瀨,"1807",23.07045600000,120.64657700000,六龜區,Liugui District
杉林農會,"1619",22.96429700000,120.53211200000,杉林區,Shanlin District
月眉,"1621",22.96754000000,120.53370000000,杉林區,Shanlin District
月眉,"1622",22.96748000000,120.53365000000,杉林區,Shanlin District
甲仙站,"1795",23.08244600000,120.58775900000,甲仙區,Jiaxian District
圓潭農會,"1602",22.92693000000,120.50024000000,旗山區,Qishan District
田厝(近甲仙),"2956",23.06387000000,120.57262000000,甲仙區,Jiaxian District
旗甲二路,"1616",22.96084000000,120.51788000000,旗山區,Qishan District
圓富里,"1596",22.91598000000,120.49455000000,旗山區,Qishan District
移民署,"257",22.79131700000,120.29634600000,岡山區,Gangshan District
岡山農會,"90",22.79553400000,120.29576300000,岡山區,Gangshan District
五福社區,"717",22.71896900000,120.28405400000,楠梓區,Nanzi District
義大醫院,"637",22.76492900000,120.36399500000,燕巢區,Yanchao District
岡山農會,"91",22.79533200000,120.29557100000,岡山區,Gangshan District
岡山國中(大德二路),"605",22.78954500000,120.30324500000,岡山區,Gangshan District
蓮池潭(勝利路),"695",22.67987900000,120.29211000000,左營區,Zuoying District
岡山文化中心(後門),"217",22.78278300000,120.29976900000,岡山區,Gangshan District
豐穀宮(進學路口),"704",22.69046500000,120.29621000000,左營區,Zuoying District
新莊高中(大中二路),"680",22.67900000000,120.31697000000,左營區,Zuoying District
園藝試驗所,"647",22.64121400000,120.36387200000,鳳山區,Fengshan District
新莊國小,"683",22.66921900000,120.30798600000,左營區,Zuoying District
鼎強街口,"754",22.66720200000,120.32093300000,三民區,Sanmin District
7-11溪洲門市,"774",22.83976900000,120.46327300000,旗山區,Qishan District
民族路(明誠路口),"48",22.66121200000,120.31581700000,三民區,Sanmin District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
樹德科技大學(橫山路),"834",22.76527200000,120.37577600000,燕巢區,Yanchao District
光復路,"757",22.62914300000,120.35904900000,鳳山區,Fengshan District
衛光里,"768",22.85702200000,120.46881900000,旗山區,Qishan District
三民公園(博愛路口),"1757",22.64543200000,120.30447500000,三民區,Sanmin District
五腳松,"805",22.77429400000,120.43216400000,旗山區,Qishan District
敬老院,"811",22.78092900000,120.41857700000,燕巢區,Yanchao District
清照寺,"824",22.77258900000,120.39264600000,燕巢區,Yanchao District
大洲國中,"779",22.83511500000,120.46227400000,旗山區,Qishan District
旗尾國小(旗山糖廠),"330",22.88173200000,120.49189100000,旗山區,Qishan District
新莊高中(民族一路),"872",22.68069800000,120.31951200000,左營區,Zuoying District
民族裕誠路口,"1156",22.66479200000,120.31649500000,三民區,Sanmin District
德昌路(中學路口),"450",22.88160600000,120.48197600000,旗山區,Qishan District
尚和,"785",22.81473100000,120.46150400000,旗山區,Qishan District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
旗尾國小(旗山糖廠),"331",22.88192600000,120.49188600000,旗山區,Qishan District
二坡前,"2887",22.92439400000,120.64128100000,六龜區,Liugui District
柴頭溪口,"2481",22.96940000000,120.64123000000,六龜區,Liugui District
大洲國中,"779",22.83511500000,120.46227400000,旗山區,Qishan District
新寮,"2554",22.88059300000,120.61411500000,六龜區,Liugui District
竹仔門,"2065",22.86941000000,120.58238000000,美濃區,Meinong District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
中華路口(溪洲醫院),"440",22.89249300000,120.48318600000,旗山區,Qishan District
龍山林社區,"2512",22.91125000000,120.49242000000,旗山區,Qishan District
圓潭,"1607",22.93251400000,120.50323200000,旗山區,Qishan District
杉林國中,"1625",22.97074000000,120.53877000000,杉林區,Shanlin District
杉林農會,"1619",22.96429700000,120.53211200000,杉林區,Shanlin District
旗尾國小(旗山糖廠),"331",22.88192600000,120.49188600000,旗山區,Qishan District
旗山醫院,"2680",22.88111500000,120.48271100000,旗山區,Qishan District
尚和,"785",22.81473100000,120.46150400000,旗山區,Qishan District
大竹圍,"783",22.82815700000,120.46210700000,旗山區,Qishan District
大中路口(民族一路),"2444",22.67767000000,120.31868100000,左營區,Zuoying District
桃源區公所(衛生所),"1717",23.15889500000,120.76400600000,桃源區,Taoyuan District
美濃站,"1726",22.90168700000,120.54160200000,美濃區,Meinong District
大埔路口,"1693",23.10101000000,120.68341100000,桃源區,Taoyuan District
下勤和,"1005",23.16805000000,120.77560000000,桃源區,Taoyuan District
甲仙站,"1795",23.08244600000,120.58775900000,甲仙區,Jiaxian District
復興里,"922",23.21929900000,120.80389000000,桃源區,Taoyuan District
鹽桑坑,"1803",23.07793000000,120.62119000000,甲仙區,Jiaxian District
桃源,"1721",23.15956900000,120.76579300000,桃源區,Taoyuan District
大中路口(民族一路),"2443",22.67758700000,120.31899800000,左營區,Zuoying District
中隘,"1609",22.93943000000,120.50671000000,旗山區,Qishan District
口隘庄內,"1598",22.92028600000,120.49629300000,旗山區,Qishan District
火山坑,"2933",23.01817000000,120.57205000000,杉林區,Shanlin District
新榮巷,"2388",23.07023900000,120.57860100000,甲仙區,Jiaxian District
仙林巷,"2952",23.05776000000,120.56086000000,甲仙區,Jiaxian District
刺仔寮,"1617",22.96125300000,120.52864700000,杉林區,Shanlin District
旗山北站,"438",22.89599300000,120.48365700000,旗山區,Qishan District
木業公司(安招),"613",22.78927900000,120.33085300000,燕巢區,Yanchao District
臺鐵岡山車站(捷運岡山車站),"51",22.79217700000,120.29943300000,岡山區,Gangshan District
莊敬國小,"3595",22.65599000000,120.32300200000,三民區,Sanmin District
大舍甲,"731",22.74823600000,120.26311300000,梓官區,Ziguan District
鼎強街口(星展銀行),"672",22.66738000000,120.32093000000,三民區,Sanmin District
正德佛堂,"361",22.65064200000,120.34274300000,鳥松區,Niaosong District
文化街口,"201",22.78851700000,120.29662800000,岡山區,Gangshan District
