OID,StopUID,StopID,StopName,StopNameEn,StopAddres,StationID,StopDescri,Updatetime,ProvCode,Lon,Lat,UniqueID
-1,KHH107001121822,1.07001E+11,光華路口(四維二路),Guanghua Rd. Intersection(Sihwei 2nd Rd.), ,4496, ,2024/10/30,KHH,22.621677,120.317236,B1E0010069V090
-1,KHH107001121752,1.07001E+11,藝術公園,Art Park, ,4047, ,2024/10/30,KHH,22.605104,120.313401,B1E0010069V090
-1,KHH106311141391,1.06311E+11,高坪11路口,Gaoping 11th Rd. Intersection, ,2504, ,2024/10/30,KHH,22.54329,120.380785,B1E0010069V090
-1,KHH10800126821,10800126821,廣東一街口,Guangdong 1st St. Intersection, ,4498, ,2024/10/30,KHH,22.6224,120.319567,B1E0010069V090
-1,KHH10800116022,10800116022,林園,Linyuan, ,2372, ,2024/10/30,KHH,22.503775,120.394813,B1E0010069V090
-1,KHH107001121892,1.07001E+11,輕軌凱旋公園站(民生醫院),LRT Kaisyuan Park Station(Kaohsiung Municipal Minsheng Hospital), ,2305, ,2024/10/30,KHH,22.62766,120.322426,B1E0010069V090
-1,KHH1080014051,1080014051,捷運中央公園站,MRT Central Park Station, ,2293, ,2024/10/30,KHH,22.624891,120.301029,B1E0010069V090
-1,KHH10800139332,10800139332,捷運前金站,MRT Cianjin, ,2660, ,2024/10/30,KHH,22.628961,120.294231,B1E0010069V090
-1,KHH10700120771,10700120771,大遠百百貨(捷運三多商圈站),Far Eastern Department Store(MRT Sandou Shopping District Station), ,526, ,2024/10/30,KHH,22.613417,120.303297,B1E0010069V090
-1,KHH103011117571,1.03011E+11,祥和山莊,Sianghe Villa, ,3053, ,2024/10/30,KHH,22.69763,120.301845,B1E0010069V090
-1,KHH102533173011,1.02533E+11,營盤頂,Yingpanding, ,489, ,2024/10/30,KHH,22.878736,120.377259,B1E0010069V090
-1,KHH10253384812,10253384812,移民署,National Immigration Agency, ,256, ,2024/10/30,KHH,22.791308,120.295996,B1E0010069V090
-1,KHH10301145842,10301145842,後勁國中(捷運後勁站),Houjing Elementary School(MRT Houjin Station), ,3475, ,2024/10/30,KHH,22.721856,120.315639,B1E0010069V090
-1,KHH10301133661,10301133661,後勁宿舍,Houjin Dormitory, ,3685, ,2024/10/30,KHH,22.71159,120.308067,B1E0010069V090
-1,KHH103011118512,1.03011E+11,左營南站,Zuoying South Station, ,1470, ,2024/10/30,KHH,22.679802,120.287535,B1E0010069V090
-1,KHH10301151261,10301151261,東翠屏里,East cueiping Village, ,3477, ,2024/10/30,KHH,22.728096,120.312819,B1E0010069V090
-1,KHH10301133651,10301133651,後勁派出所,Houjing Police Station, ,3683, ,2024/10/30,KHH,22.715182,120.309282,B1E0010069V090
-1,KHH103011117721,1.03011E+11,左營禮拜堂(海功路),Zuoying Chapel(Haigong Rd.), ,3329, ,2024/10/30,KHH,22.693762,120.293478,B1E0010069V090
-1,KHH103621184281,1.03621E+11,大寮區公所,Daliao District Office Kaohsiung City, ,205, ,2024/10/30,KHH,22.604564,120.395704,B1E0010069V090
-1,KHH10362114461,10362114461,小港高中,Siacgang Senior High School, ,3143, ,2024/10/30,KHH,22.566778,120.357585,B1E0010069V090
-1,KHH10362159691,10362159691,金皇公司,Jinhuang Company, ,4370, ,2024/10/30,KHH,22.577585,120.410153,B1E0010069V090
-1,KHH103623106271,1.03623E+11,進學路,Jinsyue Rd., ,2584, ,2024/10/30,KHH,22.606039,120.39397,B1E0010069V090
-1,KHH10301151832,10301151832,翠華社區,Cueihua Community, ,3847, ,2024/10/30,KHH,22.672519,120.291358,B1E0010069V090
-1,KHH10362187051,10362187051,中山工商,Chung Shan Industrial & Commercial School, ,1988, ,2024/10/30,KHH,22.602709,120.397041,B1E0010069V090
-1,KHH10362159802,10362159802,大寮路口,Daliao Rd. Intersection, ,145, ,2024/10/30,KHH,22.59773,120.400558,B1E0010069V090
-1,KHH10362359681,10362359681,過溪路口,Guosi Rd. Intersection, ,4368, ,2024/10/30,KHH,22.575441,120.416228,B1E0010069V090
-1,KHH10362159591,10362159591,坪頂國小(大平路),Pingding Elementary School(Daping Rd.), ,4358, ,2024/10/30,KHH,22.561431,120.391975,B1E0010069V090
-1,KHH10362359701,10362359701,大崎腳(大寮),Dacijiao(Daliao), ,236, ,2024/10/30,KHH,22.582169,120.407028,B1E0010069V090
-1,KHH10362317211,10362317211,二苓(大業北路),Erling(Daye N. Rd.), ,3972, ,2024/10/30,KHH,22.564771,120.346557,B1E0010069V090
-1,KHH10362359812,10362359812,高英工商,Kao Ying Industrial Commercial Vocational High School, ,1987, ,2024/10/30,KHH,22.594464,120.402068,B1E0010069V090
-1,KHH10362459621,10362459621,新厝路,Sincuo Rd., ,4362, ,2024/10/30,KHH,22.561201,120.407721,B1E0010069V090
-1,KHH10362415132,10362415132,新豐街口,Sinfong St. Intersection, ,3148, ,2024/10/30,KHH,22.567214,120.360694,B1E0010069V090
-1,KHH10413411301,10413411301,朱天宮,Jhu Tian Temple, ,3613, ,2024/10/30,KHH,22.966775,120.641954,B1E0010069V090
-1,KHH103624114762,1.03624E+11,赤崁(大寮),Chihkan(Daliao), ,4750, ,2024/10/30,KHH,22.54354,120.41054,B1E0010069V090
-1,KHH10362414922,10362414922,大坪頂,Dapingding, ,3162, ,2024/10/30,KHH,22.564365,120.387422,B1E0010069V090
-1,KHH104134145112,1.04134E+11,龍肚,Longdu, ,2216, ,2024/10/30,KHH,22.877933,120.570663,B1E0010069V090
-1,KHH104134156341,1.04134E+11,育幼院,Children's home, ,1652, ,2024/10/30,KHH,23.005923,120.655886,B1E0010069V090
-1,KHH10362415342,10362415342,二苓國小(捷運小港站),Erling Elementary School(MRT Siaogang Station), ,3485, ,2024/10/30,KHH,22.565768,120.351635,B1E0010069V090
-1,KHH10413426911,10413426911,義民廟,Yi Min Temple, ,910, ,2024/10/30,KHH,22.886036,120.498777,B1E0010069V090
-1,KHH10413468252,10413468252,舊莊,Jiou Jhuang, ,432, ,2024/10/30,KHH,22.98095,120.63793,B1E0010069V090
-1,KHH104134168552,1.04134E+11,新開,Sin Kai, ,25, ,2024/10/30,KHH,23.063893,120.681355,B1E0010069V090
-1,KHH10413466741,10413466741,旗尾國小(旗山糖廠),CiWei Elementary School, ,330, ,2024/10/30,KHH,22.881732,120.491891,B1E0010069V090
-1,KHH10503184761,10503184761,警廣站(博愛四路),Police Radio Station(Boai 4th Rd.), ,4629, ,2024/10/30,KHH,22.687316,120.3169,B1E0010069V090
-1,KHH105031123372,1.05031E+11,義大醫院,E-Da Hospital, ,638, ,2024/10/30,KHH,22.764773,120.364081,B1E0010069V090
-1,KHH1051015111,1051015111,樹德科技大學(校區),Shu-Te University(Campus), ,2258, ,2024/10/30,KHH,22.763647,120.376316,B1E0010069V090
-1,KHH10413466391,10413466391,廣善堂,Guang Shan Hall, ,298, ,2024/10/30,KHH,22.902008,120.532023,B1E0010069V090
-1,KHH10600123321,10600123321,九如大順路口,Jiouru Dashun Rd.Intersection, ,3123, ,2024/10/30,KHH,22.638926,120.328677,B1E0010069V090
-1,KHH105031191971,1.05031E+11,樹德科技大學(橫山路),Shu-Te University(Hengshan Rd.), ,835, ,2024/10/30,KHH,22.764766,120.374495,B1E0010069V090
-1,KHH10600121552,10600121552,九如大順路口,Jiouru Dashun Rd.Intersection, ,3124, ,2024/10/30,KHH,22.639006,120.329432,B1E0010069V090
-1,KHH10503185832,10503185832,高楠里,Gaonan Village, ,869, ,2024/10/30,KHH,22.692289,120.321634,B1E0010069V090
-1,KHH106021138501,1.06021E+11,福誠高中,Fu Cheng Senior High School, ,2427, ,2024/10/30,KHH,22.59021,120.324439,B1E0010069V090
-1,KHH106021179611,1.06021E+11,五甲,Wujia, ,2846, ,2024/10/30,KHH,22.592897,120.327743,B1E0010069V090
-1,KHH106021138411,1.06021E+11,金福路口(草衙三路),Jinfu Rd. Intersection(Caoya 3rd Rd.), ,2062, ,2024/10/30,KHH,22.570107,120.329741,B1E0010069V090
-1,KHH10602129361,10602129361,澄清澄和路口,Chengcing Chenghe Rd.Intersection, ,2901, ,2024/10/30,KHH,22.643814,120.346427,B1E0010069V090
-1,KHH106021132972,1.06021E+11,忠誠路口,Jhongcheng Rd. Intersection, ,2299, ,2024/10/30,KHH,22.658027,120.360809,B1E0010069V090
-1,KHH10602176131,10602176131,永豐崗山南街口,Yongfong Gangshan South St. Intersection, ,971, ,2024/10/30,KHH,22.603409,120.334302,B1E0010069V090
-1,KHH10602125092,10602125092,澄清路,Chengcing Rd., ,1220, ,2024/10/30,KHH,22.642403,120.345787,B1E0010069V090
-1,KHH106022132752,1.06022E+11,瑞隆東路,Rueilong E. Rd. Intersection, ,2536, ,2024/10/30,KHH,22.606531,120.343661,B1E0010069V090
-1,KHH1060223372,1060223372,平和路,Pinghe Rd., ,3727, ,2024/10/30,KHH,22.568452,120.330851,B1E0010069V090
-1,KHH106022183592,1.06022E+11,小港路口,Siaogang Rd. Intersection, ,2912, ,2024/10/30,KHH,22.56379,120.334352,B1E0010069V090
-1,KHH10631116661,10631116661,九龍寺,Jioulong Temple, ,3168, ,2024/10/30,KHH,22.562687,120.388614,B1E0010069V090
-1,KHH106022138952,1.06022E+11,福誠高中,Fu Cheng Senior High School, ,2428, ,2024/10/30,KHH,22.590332,120.324318,B1E0010069V090
-1,KHH106022119492,1.06022E+11,草衙市場,Caoya Market, ,1266, ,2024/10/30,KHH,22.578516,120.322397,B1E0010069V090
-1,KHH10631141332,10631141332,航警局,Aviation Police Bureau, ,3749, ,2024/10/30,KHH,22.571277,120.34835,B1E0010069V090
-1,KHH108001111921,1.08001E+11,林園高中,Linyuan Senior High School, ,204, ,2024/10/30,KHH,22.513494,120.395844,B1E0010069V090
-1,KHH10700197412,10700197412,英明三多二路口,Yingming Sanduo 2nd Rd. Intersection, ,4172, ,2024/10/30,KHH,22.619391,120.323663,B1E0010069V090
-1,KHH107001121602,1.07001E+11,中山二路,Jhongshan 2nd Rd., ,3638, ,2024/10/30,KHH,22.609462,120.306082,B1E0010069V090
-1,KHH10602296722,10602296722,臺鐵正義站(澄清路),TRA Jhengyi Station(Chengcing Rd.), ,1022, ,2024/10/30,KHH,22.634278,120.344324,B1E0010069V090
-1,KHH10800163261,10800163261,大發工業區管理中心,Dafa Industrial Park Service Center, ,161, ,2024/10/30,KHH,22.582215,120.42875,B1E0010069V090
-1,KHH10800162951,10800162951,國際商工(輕軌五權國小站),Kuochi Senior Vocational High School(LRT Wucyuan Elementry School Station), ,109, ,2024/10/30,KHH,22.621023,120.326541,B1E0010069V090
-1,KHH10800163251,10800163251,華中路,Huajhong Rd., ,159, ,2024/10/30,KHH,22.589842,120.428652,B1E0010069V090
-1,KHH10800163562,10800163562,中厝,Jhongcuo, ,187, ,2024/10/30,KHH,22.529494,120.398965,B1E0010069V090
-1,KHH10248220282,10248220282,鼓山輪渡站,Gushan Ferry Station, ,2332, ,2024/10/30,KHH,22.619711,120.27074,B1E0010069V090
-1,KHH103011119632,1.03011E+11,捷運都會公園站,MRT Metropolitan Park Station, ,1155, ,2024/10/30,KHH,22.730198,120.320991,B1E0010069V090
-1,KHH103011117831,1.03011E+11,海青工商,Haicing Vocational High School, ,1471, ,2024/10/30,KHH,22.674819,120.286465,B1E0010069V090
-1,KHH10301151361,10301151361,後勁,Houjin, ,3681, ,2024/10/30,KHH,22.7186,120.310432,B1E0010069V090
-1,KHH102533110402,1.02533E+11,文化街口,Wunhua St. Intersection, ,200, ,2024/10/30,KHH,22.787696,120.296551,B1E0010069V090
-1,KHH102533140602,1.02533E+11,田寮教會(市場),TianLiau Church(Market), ,495, ,2024/10/30,KHH,22.873845,120.360288,B1E0010069V090
-1,KHH10301151191,10301151191,彩虹城,Rainbow Town, ,3074, ,2024/10/30,KHH,22.724597,120.300829,B1E0010069V090
-1,KHH10362118062,10362118062,大業北路,Daye N. Rd., ,3969, ,2024/10/30,KHH,22.563324,120.348003,B1E0010069V090
-1,KHH10301151671,10301151671,博愛路口(崇德路),Boai Rd. Intersection(chongde Rd.), ,3696, ,2024/10/30,KHH,22.675302,120.304381,B1E0010069V090
-1,KHH10362159852,10362159852,大崎腳(大寮),Dacijiao(Daliao), ,237, ,2024/10/30,KHH,22.582073,120.406827,B1E0010069V090
-1,KHH10301133262,10301133262,國光中學,Guoguang Laboratory School, ,3688, ,2024/10/30,KHH,22.708161,120.30624,B1E0010069V090
-1,KHH103623114621,1.03623E+11,太平國小,Taiping Elementary School, ,3159, ,2024/10/30,KHH,22.572636,120.371807,B1E0010069V090
-1,KHH10362310082,10362310082,小港分局,Police department siaogang precinct, ,3138, ,2024/10/30,KHH,22.565702,120.344251,B1E0010069V090
-1,KHH103621114912,1.03621E+11,太平國小,Taiping Elementary School, ,3160, ,2024/10/30,KHH,22.572693,120.372676,B1E0010069V090
-1,KHH10362314511,10362314511,新豐街口,Sinfong St. Intersection, ,3147, ,2024/10/30,KHH,22.567066,120.3606,B1E0010069V090
-1,KHH10362359862,10362359862,過溪路口,Guosi Rd. Intersection, ,4369, ,2024/10/30,KHH,22.575375,120.416178,B1E0010069V090
-1,KHH10362359741,10362359741,高英工商,Kao Ying Industrial Commercial Vocational High School, ,1986, ,2024/10/30,KHH,22.594374,120.401764,B1E0010069V090
-1,KHH103624114611,1.03624E+11,山明路(宏平路口),Shanming Rd.(Hongping Rd. Intersection), ,3149, ,2024/10/30,KHH,22.569387,120.361998,B1E0010069V090
-1,KHH103624111802,1.03624E+11,昭明,Jhaoming, ,178, ,2024/10/30,KHH,22.539699,120.403673,B1E0010069V090
-1,KHH10362359641,10362359641,營房(大寮),Barracks(Daliao), ,4366, ,2024/10/30,KHH,22.55425,120.417607,B1E0010069V090
-1,KHH10362412032,10362412032,高松路,Gaosong Rd., ,3158, ,2024/10/30,KHH,22.572907,120.369658,B1E0010069V090
-1,KHH104134139472,1.04134E+11,義民廟,Yi Min Temple, ,909, ,2024/10/30,KHH,22.88618,120.49876,B1E0010069V090
-1,KHH104134142202,1.04134E+11,和平里,Heping Village, ,1843, ,2024/10/30,KHH,23.038648,120.666006,B1E0010069V090
-1,KHH104134156321,1.04134E+11,木業公司(六龜),Wood industry company(Liouguei), ,1038, ,2024/10/30,KHH,23.00042,120.644991,B1E0010069V090
-1,KHH104134141622,1.04134E+11,旗尾國小(旗山糖廠),CiWei Elementary School, ,331, ,2024/10/30,KHH,22.881926,120.491886,B1E0010069V090
-1,KHH104134140721,1.04134E+11,高美醫專,Kaomei College of Health Care and Management, ,896, ,2024/10/30,KHH,22.887978,120.551225,B1E0010069V090
-1,KHH1036249902,1036249902,飛機路口,Feiji Rd. Intersection, ,3156, ,2024/10/30,KHH,22.572463,120.365111,B1E0010069V090
-1,KHH10413455631,10413455631,光明巷,Guang Ming Lane, ,285, ,2024/10/30,KHH,22.98473,120.6373,B1E0010069V090
-1,KHH1041343942,1041343942,天公廟,Tian Gong Temple, ,46, ,2024/10/30,KHH,22.909564,120.634418,B1E0010069V090
-1,KHH10413486802,10413486802,新寮,Sin Liao, ,2554, ,2024/10/30,KHH,22.880593,120.614115,B1E0010069V090
-1,KHH10413492241,10413492241,橫山尾(美濃),Heng Shan Wei(Meinong), ,894, ,2024/10/30,KHH,22.879885,120.563225,B1E0010069V090
-1,KHH104134156331,1.04134E+11,興瓏,Singlong, ,1650, ,2024/10/30,KHH,23.005085,120.648533,B1E0010069V090
-1,KHH10413466102,10413466102,埔尾,PuWei, ,21, ,2024/10/30,KHH,23.052068,120.675711,B1E0010069V090
-1,KHH106001158901,1.06001E+11,七賢路口,Cisian Rd. Intersection, ,3647, ,2024/10/30,KHH,22.634527,120.297706,B1E0010069V090
-1,KHH105031133052,1.05031E+11,高鐵左營站,HSR Zuoying Station, ,2777, ,2024/10/30,KHH,22.687058,120.308715,B1E0010069V090
-1,KHH10600140621,10600140621,歷史博物館(高雄國際會議中心),Kaohsiung Museum of History(ICCK), ,3419, ,2024/10/30,KHH,22.626005,120.286722,B1E0010069V090
-1,KHH10600125752,10600125752,澄清路,Chengcing Rd., ,1220, ,2024/10/30,KHH,22.642403,120.345787,B1E0010069V090
-1,KHH106021132622,1.06021E+11,五甲派出所,Wujia Police Station, ,2838, ,2024/10/30,KHH,22.597624,120.335208,B1E0010069V090
-1,KHH106021122091,1.06021E+11,長庚醫院,Chang Gung Memorial Hospital, ,655, ,2024/10/30,KHH,22.650753,120.356891,B1E0010069V090
-1,KHH10602122541,10602122541,勞工育樂中心,The Labor Recreation Center, ,2495, ,2024/10/30,KHH,22.653278,120.359703,B1E0010069V090
-1,KHH10800163401,10800163401,潭頭,Tantou, ,188, ,2024/10/30,KHH,22.526387,120.397191,B1E0010069V090
-1,KHH10800163812,10800163812,輔英科大,Fooyin University, ,141, ,2024/10/30,KHH,22.608551,120.394848,B1E0010069V090
-1,KHH108006107442,1.08006E+11,保安宮(大樹),Baoan Temple(Dashu), ,2745, ,2024/10/30,KHH,22.687249,120.429462,B1E0010069V090
-1,KHH10800163101,10800163101,商協一號,Shangsie No.1, ,132, ,2024/10/30,KHH,22.618489,120.383793,B1E0010069V090
-1,KHH10800163882,10800163882,黃埔四村,Huangpu 4th Village, ,129, ,2024/10/30,KHH,22.622461,120.373375,B1E0010069V090
-1,KHH10800686131,10800686131,忠誠路口,Jhongcheng Rd. Intersection, ,2300, ,2024/10/30,KHH,22.658064,120.360974,B1E0010069V090
-1,KHH108006121102,1.08006E+11,高碼山莊,Gaoma Village, ,1303, ,2024/10/30,KHH,22.65822,120.389365,B1E0010069V090
-1,KHH10800163942,10800163942,自由市場,Zihyou Market, ,118, ,2024/10/30,KHH,22.625718,120.351023,B1E0010069V090
-1,KHH10800165101,10800165101,仁愛路(鳳山),Renai Rd.(Fongshan), ,247, ,2024/10/30,KHH,22.623742,120.372569,B1E0010069V090
-1,KHH108008121301,1.08008E+11,岡山國中(大德二路),Gangshang Junior High School(Dade 2nd Rd.), ,606, ,2024/10/30,KHH,22.789451,120.303533,B1E0010069V090
-1,KHH108008123062,1.08008E+11,義大醫院,E-Da Hospital, ,637, ,2024/10/30,KHH,22.764929,120.363995,B1E0010069V090
-1,KHH108008121421,1.08008E+11,燕巢衛生所,Yanchao District Public Health Center, ,626, ,2024/10/30,KHH,22.793262,120.361097,B1E0010069V090
-1,KHH108008158322,1.08008E+11,高醫(十全路),Kaohsiung Medical University Chung-Ho Memorial Hospital(Shihcyuan Rd.), ,369, ,2024/10/30,KHH,22.644866,120.31049,B1E0010069V090
-1,KHH108008121701,1.08008E+11,灣子內(仁武),Wanzihnei(Renwu), ,1231, ,2024/10/30,KHH,22.682577,120.35459,B1E0010069V090
-1,KHH10800827762,10800827762,三民公園(博愛路口),Sanmin Park(Boai Rd. Intersection), ,1756, ,2024/10/30,KHH,22.645349,120.303943,B1E0010069V090
-1,KHH108009107692,1.08009E+11,鳥松區公所(中正路),Niaosong District Office(Jhongjheng Rd.), ,1224, ,2024/10/30,KHH,22.660213,120.364198,B1E0010069V090
-1,KHH108009124911,1.08009E+11,興山里,Singshan Village, ,1362, ,2024/10/30,KHH,22.69412,120.42545,B1E0010069V090
-1,KHH108009125081,1.08009E+11,十九灣,Shihjiouwan, ,1227, ,2024/10/30,KHH,22.670895,120.361132,B1E0010069V090
-1,KHH108009125121,1.08009E+11,長庚醫院,Chang Gung Memorial Hospital, ,656, ,2024/10/30,KHH,22.650963,120.356797,B1E0010069V090
-1,KHH108009124531,1.08009E+11,秋涼山,Ciouliang Mountain, ,913, ,2024/10/30,KHH,22.879611,120.476525,B1E0010069V090
-1,KHH108009124711,1.08009E+11,德勝巷,Desheng Lane, ,791, ,2024/10/30,KHH,22.797009,120.458037,B1E0010069V090
-1,KHH108009125772,1.08009E+11,溪埔,Sipu, ,307, ,2024/10/30,KHH,22.732066,120.447376,B1E0010069V090
-1,KHH108009125752,1.08009E+11,溪埔國小,Sipu Elementary School, ,311, ,2024/10/30,KHH,22.722422,120.443453,B1E0010069V090
-1,KHH108009172132,1.08009E+11,本館路口,Benguan Rd. Intersection, ,362, ,2024/10/30,KHH,22.655144,120.335523,B1E0010069V090
-1,KHH108009125922,1.08009E+11,大洲國中,Da-Zou Junior High School, ,778, ,2024/10/30,KHH,22.835839,120.462572,B1E0010069V090
-1,KHH108010112622,1.0801E+11,捷運鳳山站,MRT Fongshan Station, ,1273, ,2024/10/30,KHH,22.626573,120.354179,B1E0010069V090
-1,KHH108010126201,1.0801E+11,中學路,Jhongsyue Rd., ,451, ,2024/10/30,KHH,22.882499,120.479204,B1E0010069V090
-1,KHH108010126171,1.0801E+11,旗山轉運站,Cishan Bus Transfer Station, ,443, ,2024/10/30,KHH,22.883657,120.484251,B1E0010069V090
-1,KHH108010126401,1.0801E+11,德勝巷,Desheng Lane, ,790, ,2024/10/30,KHH,22.796896,120.458245,B1E0010069V090
-1,KHH10800984061,10800984061,夢裡里,Mengli Village, ,5004, ,2024/10/30,KHH,22.66742,120.36257,B1E0010069V090
-1,KHH108010126811,1.0801E+11,中庄,Jhongjhuang, ,1198, ,2024/10/30,KHH,22.630712,120.384631,B1E0010069V090
-1,KHH108010127011,1.0801E+11,聖功醫院,St. Joseph Hospital, ,1432, ,2024/10/30,KHH,22.632695,120.324609,B1E0010069V090
-1,KHH108010126531,1.0801E+11,洲仔,Jhouzih, ,315, ,2024/10/30,KHH,22.713698,120.441405,B1E0010069V090
-1,KHH108010151852,1.0801E+11,竹寮,Jhuliao, ,1411, ,2024/10/30,KHH,22.67209,120.425937,B1E0010069V090
-1,KHH108010127131,1.0801E+11,道明中學,St. Dominic Catholic High School, ,1434, ,2024/10/30,KHH,22.633114,120.322765,B1E0010069V090
-1,KHH108010152252,1.0801E+11,和昌,Hechang, ,763, ,2024/10/30,KHH,22.864616,120.470584,B1E0010069V090
-1,KHH108010131962,1.0801E+11,聖功醫院,St. Joseph Hospital, ,1433, ,2024/10/30,KHH,22.632757,120.324683,B1E0010069V090
-1,KHH108012168621,1.08012E+11,峰山里,Fongshan Village, ,1961, ,2024/10/30,KHH,22.876096,120.353318,B1E0010069V090
-1,KHH108010183382,1.0801E+11,江山里(鳳屏二路),Jiangshan Village(Fongbing 2nd Rd.), ,2566, ,2024/10/30,KHH,22.641024,120.408681,B1E0010069V090
-1,KHH108010152102,1.0801E+11,德勝巷,Desheng Lane, ,791, ,2024/10/30,KHH,22.797009,120.458037,B1E0010069V090
-1,KHH10801268771,10801268771,光德寺,Guangde Temple, ,521, ,2024/10/30,KHH,22.871258,120.325226,B1E0010069V090
-1,KHH108012169742,1.08012E+11,土庫(阿蓮),Tuku(Alian), ,1964, ,2024/10/30,KHH,22.842775,120.320558,B1E0010069V090
-1,KHH10801269152,10801269152,阿蓮中正路(和平路口),Alian Jhongjheng Rd.(Heping Rd. Intersection), ,512, ,2024/10/30,KHH,22.880764,120.332959,B1E0010069V090
-1,KHH10801268871,10801268871,嘉興國小,Jia Xing Elementary School, ,539, ,2024/10/30,KHH,22.822,120.30554,B1E0010069V090
-1,KHH10801268992,10801268992,五甲尾,Wujiawei, ,542, ,2024/10/30,KHH,22.821301,120.303053,B1E0010069V090
-1,KHH10801269502,10801269502,旗山轉運站,Cishan Bus Transfer Station, ,443, ,2024/10/30,KHH,22.883657,120.484251,B1E0010069V090
-1,KHH10801269002,10801269002,嘉興國小,Jia Xing Elementary School, ,540, ,2024/10/30,KHH,22.822143,120.305638,B1E0010069V090
-1,KHH10801281221,10801281221,文賢市場,Wunsian Market, ,84, ,2024/10/30,KHH,22.794209,120.295893,B1E0010069V090
-1,KHH10801363022,10801363022,臺鐵岡山車站(捷運岡山車站),TRA Gangshan Station(MRT Gangshan Station), ,51, ,2024/10/30,KHH,22.792177,120.299433,B1E0010069V090
-1,KHH10801369711,10801369711,部洋廟,Buyang Temple, ,581, ,2024/10/30,KHH,22.839996,120.358508,B1E0010069V090
-1,KHH10801369892,10801369892,牛路灣,Niouluwan, ,592, ,2024/10/30,KHH,22.828474,120.391424,B1E0010069V090
-1,KHH10801369882,10801369882,下尾仔,Siaweizih, ,594, ,2024/10/30,KHH,22.824998,120.401163,B1E0010069V090
-1,KHH108015152471,1.08015E+11,橋頭市場,Ciaotou Market, ,1112, ,2024/10/30,KHH,22.755244,120.311291,B1E0010069V090
-1,KHH10801269522,10801269522,旗山市場,Cishan Market, ,29, ,2024/10/30,KHH,22.889871,120.483497,B1E0010069V090
-1,KHH108017153381,1.08017E+11,醒村,Singcun, ,1498, ,2024/10/30,KHH,22.784284,120.284048,B1E0010069V090
-1,KHH108015177121,1.08015E+11,海功路(進學路口),Haigong Rd.(Jinsyue Rd. Intersection), ,708, ,2024/10/30,KHH,22.693542,120.294976,B1E0010069V090
-1,KHH10801582262,10801582262,新庄(新莊路),Sinjhuang(Sinjhuang Rd.), ,1066, ,2024/10/30,KHH,22.74524,120.30165,B1E0010069V090
-1,KHH108017154302,1.08017E+11,赤崁東路(北赤崁),Chihkan E. Rd.(N. Chihkan), ,1517, ,2024/10/30,KHH,22.740372,120.250806,B1E0010069V090
-1,KHH108017138631,1.08017E+11,菜公路口(左營大路),Caigong Rd. Intersection(Zuoying Avenue), ,705, ,2024/10/30,KHH,22.691923,120.298141,B1E0010069V090
-1,KHH108017154332,1.08017E+11,大舍甲農會(大舍西路),Dashejia Farmers' Association(Dashe W. Rd.), ,1515, ,2024/10/30,KHH,22.747127,120.261245,B1E0010069V090
-1,KHH108017154172,1.08017E+11,興昌里,Singchang Village, ,716, ,2024/10/30,KHH,22.716932,120.286909,B1E0010069V090
-1,KHH108017154262,1.08017E+11,茄冬坑,Jiadongkeng, ,1525, ,2024/10/30,KHH,22.734919,120.253911,B1E0010069V090
-1,KHH108017154442,1.08017E+11,後協,Housie, ,1500, ,2024/10/30,KHH,22.784342,120.282284,B1E0010069V090
-1,KHH10800164042,10800164042,五福民權路口(高雄高商),Wufu Mincyuan Rd. Intersection, ,102, ,2024/10/30,KHH,22.626149,120.309917,B1E0010069V090
-1,KHH10800163331,10800163331,昭明派出所,Zhaoming Police Station, ,174, ,2024/10/30,KHH,22.544765,120.406684,B1E0010069V090
-1,KHH108006121052,1.08006E+11,小坪頂,Siaopingding, ,1311, ,2024/10/30,KHH,22.680794,120.409003,B1E0010069V090
-1,KHH10800625922,10800625922,忠誠路口,Jhongcheng Rd. Intersection, ,2299, ,2024/10/30,KHH,22.658027,120.360809,B1E0010069V090
-1,KHH108006120921,1.08006E+11,龍目,Longmu, ,1313, ,2024/10/30,KHH,22.685454,120.416446,B1E0010069V090
-1,KHH10800633832,10800633832,臺鐵正義站(澄清路),TRA Jhengyi Station(Chengcing Rd.), ,1022, ,2024/10/30,KHH,22.634278,120.344324,B1E0010069V090
-1,KHH10800680582,10800680582,鳳山行政中心(澄清路),Fongshan Admin. Hall(Chengcing Rd.), ,1050, ,2024/10/30,KHH,22.630279,120.344388,B1E0010069V090
-1,KHH108008121761,1.08008E+11,長庚醫院,Chang Gung Memorial Hospital, ,656, ,2024/10/30,KHH,22.650963,120.356797,B1E0010069V090
-1,KHH108006121262,1.08006E+11,高雄客運鳳山站(澄瀾砲台),KBus Fongshan Station(Chenglan Fort), ,119, ,2024/10/30,KHH,22.624538,120.356918,B1E0010069V090
-1,KHH108008121611,1.08008E+11,安樂一街口,Anle 1st St. Intersection, ,1245, ,2024/10/30,KHH,22.709253,120.353047,B1E0010069V090
-1,KHH108008122172,1.08008E+11,新庄(鳳仁路),Sinjhuang(Fongren Rd.), ,1232, ,2024/10/30,KHH,22.692844,120.349774,B1E0010069V090
-1,KHH108008124332,1.08008E+11,塑膠公司,Plastics Company, ,617, ,2024/10/30,KHH,22.791746,120.345497,B1E0010069V090
